%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w
1714581008201098662,518,1714581005121525990,robot/map,0.8954030211264468,1.2498479439597083,0.0,0.0,0.0,0.0007478216305918196,0.9999997203813653
1714581008201098662,519,1714581005221678545,robot/map,0.8973625360624106,1.2095127127620007,0.0,0.0,0.0,-0.0009624582025012558,0.9999995368369969
1714581008201098662,520,1714581005322642210,robot/map,0.9044619947013881,1.2472580083191998,0.0,0.0,0.0,0.0027833972373246226,0.999996126342407
1714581008201098662,521,1714581005422255210,robot/map,0.9131061522701398,1.244007883949882,0.0,0.0,0.0,0.0053931921863535565,0.9999854566332658
1714581008201098662,522,1714581005522787100,robot/map,0.9211703766366861,1.2255068160397116,0.0,0.0,0.0,0.005822185539627947,0.9999830509341356
1714581008201098662,523,1714581005622854320,robot/map,0.9339140774272231,1.2260909707749117,0.0,0.0,0.0,0.007304306020199716,0.9999733232009559
1714581008201098662,524,1714581005722999320,robot/map,0.9600105532991176,1.2539977206695603,0.0,0.0,0.0,0.007790104268791169,0.999969656677382
1714581008201098662,525,1714581005822798210,robot/map,0.9865843197043719,1.2584540208663915,0.0,0.0,0.0,0.00577696500298145,0.9999833131984525
1714581008201098662,526,1714581005922570320,robot/map,1.009502939399126,1.2693694371387803,0.0,0.0,0.0,0.005366599059300853,0.9999855997035841
1714581008201098662,527,1714581006022430985,robot/map,1.041956548401656,1.2597261944988531,0.0,0.0,0.0,0.004392485515590883,0.9999903529889652
1714581008201098662,528,1714581006122587430,robot/map,1.0477705883353172,1.2646507637421804,0.0,0.0,0.0,0.004622290886977368,0.9999893171564165
1714581008201098662,529,1714581006222654430,robot/map,1.0864229037965738,1.2565191496829393,0.0,0.0,0.0,0.003298045112539983,0.9999945614344288
1714581008201098662,530,1714581006322947430,robot/map,1.113557383998486,1.2724630094125409,0.0,0.0,0.0,0.0012044691820153684,0.9999992746267317
1714581008241369036,531,1714581006422888430,robot/map,1.1305595753019695,1.2706351923526797,0.0,0.0,0.0,0.0028341756044796187,0.9999959837162562
1714581008241369036,532,1714581006522501430,robot/map,1.1466243560421847,1.256175298462348,0.0,0.0,0.0,0.0011801175877438229,0.9999993036609971
1714581008241369036,533,1714581006622152875,robot/map,1.1517355648848324,1.2628341446017552,0.0,0.0,0.0,0.0008163992030813851,0.9999996667461151
1714581008241369036,534,1714581006722489430,robot/map,1.156054281689765,1.2552410167998451,0.0,0.0,0.0,0.001471089077402628,0.9999989179478778
1714581008241369036,535,1714581006822213650,robot/map,1.16070266041584,1.2635685288295067,0.0,0.0,0.0,0.0006308594318715731,0.9999998010081688
1714581008241369036,536,1714581006922249540,robot/map,1.1623513572327795,1.2829956918847107,0.0,0.0,0.0,0.0023654807079939192,0.9999972022465964
